"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC112577579",110.842050969437,-0.0456434176101769,0.114022932516992,-0.400300330842438,0.688935324306163,0.999943348908314
"ZNF165",106.884958584942,0.0705456689585072,0.111138319903708,0.634755582229688,0.525587836663615,0.999943348908314
"LOC116276456",121.112334556826,-0.0486793523130269,0.0988752198919211,-0.492331166153032,0.622485251263926,0.999943348908314
"CALB2",104.507737443699,0.0070148506366472,0.108267158108668,0.0647920455213793,0.948339574898159,0.999943348908314
"LOC126807234",115.214950773677,-0.00697969917322714,0.110906769596754,-0.0629330310368306,0.949819832003239,0.999943348908314
"LOC100287825",104.409153014268,0.00445841688453653,0.110980809461138,0.0401728632741476,0.967955312129739,0.999943348908314
"LOC111721709",108.686384956119,-0.0278719840631091,0.112765747535455,-0.247167111221835,0.804778897201376,0.999943348908314
"LOC101927764",106.920031424524,0.0246475841683514,0.108461748751402,0.227246789325188,0.820231846627834,0.999943348908314
"ZNF480",113.765650283441,-0.0263670429675526,0.106952256323939,-0.246530965066241,0.805271237306886,0.999943348908314
"LOC105370774",115.584815128552,0.0415844108339866,0.104850328048777,0.396607350762329,0.691657031095494,0.999943348908314
"LOC124908548",109.384906997737,0.00738228120649777,0.112611141807755,0.0655555133176827,0.947731708111458,0.999943348908314
"LINC02735",115.994644448404,-0.00391023769295237,0.103717565406784,-0.0377008241334653,0.969926218901924,0.999943348908314
"MIR6886",109.679494421927,-0.0194757905718931,0.109841660786782,-0.177307866909426,0.859266571799287,0.999943348908314
"LOC107987109",114.078683570905,-0.00187614656930914,0.109449437348607,-0.0171416739524519,0.986323592782681,0.999943348908314
"ARHGAP23",114.885154299032,0.0236471920451073,0.105466290831452,0.224215641402412,0.822589513209696,0.999943348908314
"LOC124901884",114.17314161587,0.000465855908937984,0.105609008854991,0.00441113797003471,0.99648043253218,0.999943348908314
"LOC110121011",111.709948347828,-0.00629284302535234,0.114190304227752,-0.0551083830445121,0.956052117591847,0.999943348908314
"NIP7P1",113.607818629655,-0.0360858091416405,0.108533111217557,-0.332486636905725,0.739521828538456,0.999943348908314
"LOC123464480",107.174476901609,-0.0106495868965633,0.109406660864329,-0.0973394746940448,0.922456808552872,0.999943348908314
"TRAJ10",107.749024130197,0.0170846649867784,0.108810488340834,0.157013034747744,0.875234575279124,0.999943348908314
"LOC116309123",110.001448436587,0.000383334417255222,0.119692754683919,0.00320265347946515,0.997444656603489,0.999943348908314
"CCT6P5",104.649520213751,0.0532607381844241,0.108487777377841,0.490937684149688,0.62347052283922,0.999943348908314
"LOC124903258",106.552976399948,0.0204437638943967,0.108320845382893,0.188733422658695,0.850301754828178,0.999943348908314
"RNU6ATAC5P",108.292764579284,-0.0108063575593932,0.115705484973022,-0.0933953784638028,0.925589461923404,0.999943348908314
"LOC105378356",117.638080413677,-0.0492537160390664,0.100779505874096,-0.488727500813502,0.625034631284234,0.999943348908314
"LOC124902985",106.371016719872,-0.0438796107950654,0.109353387809931,-0.401264301672423,0.688225543344921,0.999943348908314
"LOC101927025",102.602079080614,0.045952741145707,0.110795060399775,0.414754421179958,0.678321688727337,0.999943348908314
"LOC109504727",105.890625322921,0.0383762391585845,0.109794176736656,0.349528912181115,0.726692269096618,0.999943348908314
"LOC124646392",104.137092615867,-0.0277855694708215,0.108572751760178,-0.25591659988683,0.798015236500512,0.999943348908314
"OR7C2",105.236682365641,-0.06316185429409,0.111068452091771,-0.568675020715171,0.569576702648165,0.999943348908314
"VUR4",112.568928526378,-0.0185658654259926,0.113523457618857,-0.163542106762864,0.870091622993952,0.999943348908314
"LOC124900845",105.86774603663,-0.0157615499672505,0.113361799695967,-0.139037577116122,0.889420455173243,0.999943348908314
"MIR5681B",106.802592290114,0.00355948014677687,0.11208984342802,0.0317555992400205,0.974666955435591,0.999943348908314
"LOC124908386",105.026363293851,-0.0326151829009396,0.1162068300074,-0.280664939391797,0.778967402544482,0.999943348908314
"LOC107985876",111.161326101408,0.00790401101206724,0.111810212689501,0.0706913154169273,0.943643432839533,0.999943348908314
"LOC123493303",116.638010089382,-0.0522079795944831,0.104661370720065,-0.498827592599782,0.617900847262756,0.999943348908314
"LOC125316790",114.599118862043,-0.0381937094463177,0.110367996807064,-0.346057829726535,0.729299254624027,0.999943348908314
"VDR",110.436529907617,-0.0108354299724283,0.108854988833576,-0.0995400402731581,0.920709498201853,0.999943348908314
"RNU4-74P",116.408440016751,-0.0690219643358464,0.104587315962649,-0.659945842385858,0.509288584399948,0.999943348908314
"LINC01928",110.330547188766,0.0153600916681536,0.110703056969603,0.138750384032947,0.889647402427027,0.999943348908314
"LOC110120726",106.475069855447,-0.0171199315005667,0.109374532197994,-0.156525757473189,0.875618617934935,0.999943348908314
"BMIQ8",111.119309383414,-0.027991774568506,0.11234602500675,-0.249156786515804,0.803239504832816,0.999943348908314
"LOC124901258",108.188806787173,0.0106098474149683,0.110284730675283,0.0962041376898071,0.923358444659127,0.999943348908314
"SRSF8",103.308224782713,-0.0395369016041778,0.112087155868031,-0.352733560754523,0.724288196692338,0.999943348908314
"LOC125177436",104.537784103244,0.00149744436281289,0.108412043721172,0.0138125277544274,0.98897954778472,0.999943348908314
"LOC125146424",107.880394829171,-0.02054837254999,0.108229758764863,-0.189858803941649,0.849419774931716,0.999943348908314
"DPEP2",106.741136719711,-0.00430726987631808,0.108768439418882,-0.0396003647687746,0.968411736625141,0.999943348908314
"RN7SL726P",110.721292854225,-0.0322391990864783,0.108526400166971,-0.297063194180194,0.766418263423167,0.999943348908314
"LINC01069",106.402085330753,-0.0195473921214706,0.109571680376292,-0.178398214340975,0.858410251560997,0.999943348908314
"DERL3",113.399327303858,-0.0306121048834101,0.108989606356204,-0.280871781327132,0.778808744993236,0.999943348908314
"RPL17P33",98.5278222189783,0.0126334952020871,0.11516972801609,0.109694582245797,0.912651597228843,0.999943348908314
"LOC400174",108.122345980073,-0.00253599848534118,0.10814039402417,-0.0234509824772266,0.981290538035149,0.999943348908314
"LOC105370163",104.941492154793,-0.00517939448707881,0.109926626267803,-0.0471168329541996,0.962420111479455,0.999943348908314
"LOC124909023",108.560929318816,-0.0778416355931694,0.123053069785677,-0.632585889395098,0.527004104087206,0.999943348908314
"TBC1D10A",116.458269081164,0.00232937186841371,0.104197769345554,0.0223552949649886,0.982164540880116,0.999943348908314
"C6orf141",111.877090705172,-0.00158287427377225,0.111878035081439,-0.0141482130305564,0.988711735860166,0.999943348908314
"LOC126806245",107.89831646893,0.00875895317767374,0.109342010410855,0.0801060191299004,0.936152935561511,0.999943348908314
"LOC125146407",105.137071141653,-0.0301512528977257,0.108136187919332,-0.278826667352267,0.780377848142957,0.999943348908314
"RAMP3",107.868546202652,-0.00991088187531736,0.114145366244593,-0.0868268437115537,0.930809150000195,0.999943348908314
"SEPTIN14P5",115.116119066058,0.00810298036073327,0.10824569767297,0.0748572971945164,0.940328253084329,0.999943348908314
"LOC124849251",108.572563420601,0.00946455747216565,0.108659104005836,0.0871032166035286,0.930589468625943,0.999943348908314
"RPL7AP19",115.848550725473,-0.0506336418872143,0.107451459269542,-0.471223399211358,0.637481210663322,0.999943348908314
"LOC113175008",107.154065189086,-0.00540746468619251,0.109779355131862,-0.049257573791514,0.960714029658958,0.999943348908314
"LOC121132675",117.959346493448,-0.0035899629721841,0.103352919807229,-0.0347349932530207,0.972291057173655,0.999943348908314
"PKIG",100.270365951493,-0.0325689581953087,0.12291343059954,-0.264974771564392,0.791028896730957,0.999943348908314
"LOC124901861",106.408576987445,-0.000838962767865434,0.109433953302985,-0.00766638454102662,0.993883170055464,0.999943348908314
"MIR4451",122.446333502838,-0.00671592817556002,0.0975472207903246,-0.0688479704613599,0.945110633740778,0.999943348908314
"TASP1",119.792794463986,-0.0390551956822056,0.100521009286809,-0.388527691467685,0.69762556561007,0.999943348908314
"LOC124901979",104.188254913003,-0.025326011684709,0.115689286565258,-0.218914062283747,0.826716992028382,0.999943348908314
"PYY3",112.798628007893,-0.0291635689426222,0.108843010534416,-0.267941586689214,0.788744282108081,0.999943348908314
"LOC121627834",110.288526376956,0.00243508649360387,0.10807228100497,0.0225320171921964,0.982023572452277,0.999943348908314
"ASB17",106.819440174478,-0.0313433004611229,0.109577347419377,-0.286038138349572,0.774848911133521,0.999943348908314
"LOC124904375",109.20799163916,-0.00278832693475583,0.110589194852602,-0.025213375849894,0.979884767963076,0.999943348908314
"RNU6-273P",109.581026620181,0.00152424593730864,0.109198860742806,0.0139584417542475,0.988863136480142,0.999943348908314
"USP53",112.538870887739,-0.0414525673090808,0.108395127359981,-0.382420947497175,0.702149155166513,0.999943348908314
"LOC124906640",117.543199366705,-0.0296252320522408,0.103818976165733,-0.285354692815967,0.775372414977982,0.999943348908314
"LOC105377476",106.149192791224,-0.0324818025926725,0.109669264291552,-0.296179634307755,0.767092900945573,0.999943348908314
"LOC121725009",111.815318354326,-0.00911692671012653,0.109553096253624,-0.0832192518687021,0.93367720505811,0.999943348908314
"EPRPDC",112.070663905485,0.0311608402661383,0.108886002829446,0.286178567092293,0.774741358553687,0.999943348908314
"RN7SL150P",110.110084753843,-0.00233104024370553,0.110930718399095,-0.0210134782984021,0.983234903922842,0.999943348908314
"LOC111982878",112.826660134518,-0.0343714532448338,0.113740012011168,-0.302193156454555,0.76250482087871,0.999943348908314
"LMO7DN-IT1",110.282232531907,-0.0494997853480344,0.109384789371187,-0.452528963419781,0.650887960737516,0.999943348908314
"TSHZ2",109.961042298427,-0.0228783983150946,0.114206384390833,-0.20032503819402,0.84122638176674,0.999943348908314
"LOC111721706",109.9857089331,-0.017567027223704,0.111325249467108,-0.15779912740186,0.87461508627513,0.999943348908314
"GTF2IP20",106.258045665907,0.0239772300568188,0.109726090112127,0.218518950527782,0.827024794680413,0.999943348908314
"OTOL1",107.98018731569,-0.0472700118335604,0.109029208145594,-0.433553656286648,0.664612594428232,0.999943348908314
"HMGB1P50",114.982106386829,-0.056560301551727,0.109539532488293,-0.516346019258134,0.605612760332875,0.999943348908314
"RNU6-679P",110.791773357115,-0.0194993915064964,0.110948993659312,-0.175750954230127,0.860489602600954,0.999943348908314
"LOC112163628",101.848318009121,-0.0559279279873685,0.110333106453212,-0.50690069177999,0.612224500266059,0.999943348908314
"LOC101930112",114.022066815016,-0.0369308584282486,0.106089520433406,-0.348110334341937,0.727757323474575,0.999943348908314
"DPP3P1",114.259339626647,-0.019837006293591,0.108155742252942,-0.183411494206183,0.854475157773039,0.999943348908314
"LOC125371459",108.571850510206,0.0277827347436874,0.114709244320317,0.242201357949027,0.808624142880521,0.999943348908314
"LOC124907927",114.262262354534,-0.0197681706862473,0.108518081783557,-0.182164763340322,0.855453425059601,0.999943348908314
"CAMSAP1-DT",105.210495699618,0.00785540366852064,0.109015321678278,0.0720577946988335,0.942555913821977,0.999943348908314
"CSK",106.180953938577,0.0106487624201744,0.110331403934271,0.0965161508007127,0.923110647324325,0.999943348908314
"LOC124900859",111.923072325742,-0.00686556935055655,0.115599461318524,-0.0593910150812821,0.952640669354813,0.999943348908314
"LOC101927436",105.576010966679,0.0476198740598069,0.108801300920149,0.437677432687648,0.661620130908911,0.999943348908314
"MTHFD1",109.732919941804,-0.0118330210568836,0.109566433512853,-0.107998596627638,0.913996805428536,0.999943348908314
"LOC126806877",112.128271755256,-0.0354442776210665,0.108063311445244,-0.327995479196713,0.742915080799507,0.999943348908314
"PRKAR2B",102.056653746104,0.0364932355734631,0.118996648033084,0.30667448349736,0.759091153707427,0.999943348908314
"HDLCQ14",107.100790730511,-1.36732118631091e-05,0.112727959514072,-0.000121293882387734,0.99990322148416,0.999943348908314
"LOC122056848",108.495250176055,0.00713070528152848,0.108828697340184,0.0655222882916519,0.94775816097359,0.999943348908314
"LINC02325",110.785728869058,0.021751361552301,0.11186285539352,0.194446686308715,0.845826137061819,0.999943348908314
"MCOLN1",111.922284382507,-0.0297310173358851,0.10995473400507,-0.270393245046768,0.786857736299601,0.999943348908314
"OR4A45P",98.721969084425,0.0179180065889629,0.116220934222941,0.154171937342989,0.877474168375528,0.999943348908314
"LOC124905413",111.510203703481,-0.000639629962412712,0.112088962568245,-0.00570644912538358,0.99544693705652,0.999943348908314
"MIR1185-2",109.224935502923,-0.00265924941375873,0.109660552830514,-0.0242498268075371,0.980653333754439,0.999943348908314
"PLP2",112.36244709553,-0.018175906863115,0.111068155050914,-0.16364642822043,0.87000949292684,0.999943348908314
"LINC01931",104.719073257639,0.001005313088834,0.110374534995586,0.0091081977276208,0.992732810136653,0.999943348908314
"LOC105374707",113.508823954105,-0.00559567709740676,0.109570820972207,-0.0510690441830869,0.959270502956002,0.999943348908314
"CEP192-DT",102.474509984981,-0.0628059483436974,0.109697968939949,-0.572535197785465,0.566959447307344,0.999943348908314
"FABP5",113.031418098726,0.0387248694388888,0.107880772161967,0.358959883794205,0.719625100026597,0.999943348908314
"NEIL1",101.355602276586,-0.00113135494996113,0.11083087175843,-0.0102079405495164,0.99185538328582,0.999943348908314
"LOC112553117",109.387182099639,-0.0215268443353205,0.110895364153926,-0.194118523344588,0.846083077963683,0.999943348908314
"LOC124905757",114.33935792001,0.00501939281433274,0.106368330446334,0.0471887900587586,0.962362761807427,0.999943348908314
"LOC107985684",105.150112196561,-0.0601468092799537,0.108997133106761,-0.551820103571354,0.58107161223949,0.999943348908314
"ANCR",117.436729003654,7.32339054414548e-06,0.103144000744254,7.10016141637155e-05,0.999943348908314,0.999943348908314
"LINC02440",108.199334601747,-0.000123063121293769,0.10902614162869,-0.00112874875195423,0.999099388989031,0.999943348908314
"RPL10AP11",106.056694802995,-0.0701249260267015,0.112038093090027,-0.625902530939664,0.531378874358941,0.999943348908314
"OR8G7P",109.318303409644,-0.0290416213917377,0.109830277081227,-0.264422727170753,0.791454200807745,0.999943348908314
"LOC124901711",105.444623761835,-0.00917158614409077,0.109807729503241,-0.0835240486765561,0.933434856120565,0.999943348908314
"NPY2R-AS1",112.543218866962,0.0147125482404187,0.108058090662659,0.136154064449918,0.891699488171058,0.999943348908314
"LOC124901944",107.647829557313,0.0145289201073828,0.116411752638203,0.124806299863359,0.900676899823394,0.999943348908314
"LOC107984185",108.22315666122,0.0107057222070051,0.121796530375171,0.0878984169255741,0.92995741484619,0.999943348908314
"GMDS",117.09603853231,0.0130368970949592,0.10402117439025,0.12532926273308,0.900262886511382,0.999943348908314
"LOC124902070",106.726247411902,0.00638388005191182,0.114445500628068,0.055780961391034,0.955516301935162,0.999943348908314
"LOC124901267",107.239132638785,-0.0377731422808321,0.114163560598192,-0.330868642173643,0.740743709062088,0.999943348908314
"LOC102723341",113.470552504618,-0.0281968501511476,0.108489018155096,-0.25990510957374,0.794936969817904,0.999943348908314
"LOC105375222",113.152747777683,-0.0148350308161676,0.114512833370211,-0.129549067816767,0.896923201530913,0.999943348908314
"LINC00639",101.634396046027,0.0318725557972535,0.111478325721574,0.285908095506006,0.774948513138725,0.999943348908314
"LOC124903754",108.454150511378,-0.0404527828206699,0.109118348672152,-0.370723927853885,0.710843166468503,0.999943348908314
"LOC102724983",114.469518742199,-0.00289920569311752,0.108601167088671,-0.0266958981274149,0.978702284787996,0.999943348908314
"GPATCH11P1",107.680221361897,-0.0200526122547625,0.109796926268571,-0.182633639540258,0.855085487712315,0.999943348908314
"IGKV1ORY-1",111.858746475452,-0.0194832505025485,0.107691266848198,-0.180917646089281,0.856432217832531,0.999943348908314
"TNFRSF12A",120.283937397502,-0.0374820798214752,0.103096290226418,-0.363563807574045,0.716183757191029,0.999943348908314
"RNU6-571P",109.820365949938,0.0192473897409432,0.109712936504015,0.175434095141906,0.860738551944038,0.999943348908314
"LOC107001063",103.041257930654,0.00268271829483954,0.109669873363483,0.0244617615810323,0.980484284418954,0.999943348908314
"EIF4A3",116.379236564865,-0.0540689908143024,0.104521616639246,-0.517299603209546,0.604947031002441,0.999943348908314
"RPS6KL1",113.483132189323,0.017194444787708,0.115357739910596,0.14905323908941,0.881511623410603,0.999943348908314
"TRC-GCA18-1",118.97582116788,-0.0108183926276591,0.0996059182524114,-0.108611946131998,0.913510285169416,0.999943348908314
"LOC124907494",114.02016444301,0.0134790454585091,0.108302479051557,0.124457404636994,0.900953124273212,0.999943348908314
"LINC00463",108.52298740586,-0.00352273635378238,0.108488508464791,-0.0324710552632002,0.974096398406759,0.999943348908314
"LOC124903941",111.852906957144,-0.0423687116911099,0.111411363979485,-0.380290754710726,0.703729597599773,0.999943348908314
"RNU1-58P",111.873147330598,-0.0245470328376151,0.109426911551807,-0.224323546095821,0.822505555888339,0.999943348908314
"LOC124646383",109.864683397748,0.0375063976672987,0.109517137818613,0.342470579622145,0.731996780942602,0.999943348908314
"LOC107985534",108.955523689016,0.0137459114707566,0.109145591140679,0.125941060258122,0.899778580035264,0.999943348908314
"LOC123575677",99.0672251222598,0.00839698727291947,0.122885676033973,0.0683317010080005,0.945521589340644,0.999943348908314
"HOTAIR",101.552112569337,-0.0328980693431171,0.11620660468224,-0.283099824085514,0.777100316439196,0.999943348908314
"LOC124904045",117.753887093932,-0.0518492070818196,0.100671769384294,-0.515032241897886,0.606530489849412,0.999943348908314
"LOC123493287",113.860958798837,-0.0240331900113156,0.109450928156113,-0.219579590746241,0.826198587723162,0.999943348908314
"LOC126806174",113.268010131125,2.59465614793602e-05,0.108822672545488,0.000238429739616206,0.999809760593727,0.999943348908314
"LOC124904493",108.963635545973,-0.0387456838411943,0.109477567252057,-0.353914366328471,0.723403060202231,0.999943348908314
"RPL23AP5",108.973608492204,-0.0205533929789229,0.109826426945057,-0.187144329016596,0.851547472556737,0.999943348908314
"AHSA1",106.275619183132,0.0184966141790605,0.111076508486199,0.166521386305176,0.867746654290177,0.999943348908314
"DHX29",111.942999120887,-0.0401569746223431,0.113676415133439,-0.353256870171396,0.723895876338709,0.999943348908314
"MSANTD1",115.353080379084,-0.0248714676204894,0.108799771498775,-0.228598528083943,0.819180968697249,0.999943348908314
"RPS15AP32",117.727738056473,-0.0420832788425213,0.100780889977639,-0.417572010446214,0.676260064541277,0.999943348908314
"LOC121967042",111.093185701931,-0.0511690452411296,0.111573888903072,-0.458611291084261,0.646513326919043,0.999943348908314
"RNU6-341P",112.063565147962,-0.0711372545196278,0.108500992549185,-0.655636901085309,0.51205777673011,0.999943348908314
"CCT8L2",111.200995410564,-0.030841485781611,0.109728607910483,-0.281070601084921,0.778656249519493,0.999943348908314
"LINC01847",111.382718354201,0.0074234319673316,0.112685164801868,0.0658776333192048,0.947475247918172,0.999943348908314
"LOC126806555",116.725426974154,-0.000897118411557591,0.106302378016071,-0.0084393070813709,0.99326648710493,0.999943348908314
"LOC124900746",120.028635878157,-0.0227682179662393,0.100550158518619,-0.226436420406271,0.820862004049595,0.999943348908314
"LOC112268439",112.045655616143,-0.0147280144648236,0.11434015166574,-0.128808771461833,0.897508964731842,0.999943348908314
"RUNX3",103.026971305363,0.00832890709698809,0.110648827833531,0.075273342339593,0.939997231025793,0.999943348908314
"RAD21-AS1",106.563723148144,-0.044297864195533,0.11278210186176,-0.392773884014239,0.694486495220626,0.999943348908314
"LOC122861240",104.990348796346,-0.0106692186836752,0.111329288342831,-0.0958347874354511,0.923651788126409,0.999943348908314
"SETP12",107.537770580525,-0.0542758351400308,0.109960478369511,-0.493594025279177,0.621592921179692,0.999943348908314
"LOC123620083",118.314628132941,-0.0115892794536685,0.10209708309449,-0.113512346312017,0.909624375404498,0.999943348908314
"LOC124292591",104.7429248738,-0.0292564821294673,0.109180826677161,-0.267963552025269,0.788727374310099,0.999943348908314
"HLA-DOA",115.685126511331,-0.0231111126246663,0.11019547454241,-0.20972832796116,0.833879714694098,0.999943348908314
"METTL5",112.781110713524,-0.0241557197664081,0.111480545651954,-0.216681032776993,0.828456930497997,0.999943348908314
"FIBIN",106.921565636351,0.0301110951394507,0.110974010807383,0.271334656829827,0.786133653595102,0.999943348908314
"LOC123956261",109.979359471853,-0.041025948109744,0.111198226391404,-0.368944266838735,0.712169267138446,0.999943348908314
"RN7SKP170",106.420876423742,-0.0250637103671865,0.110069216631391,-0.227708628572527,0.819872764020524,0.999943348908314
"LOC100422449",113.39898979603,-0.0583501113009902,0.107176094247397,-0.544432148892265,0.586144127794166,0.999943348908314
"LOC100421386",108.338337190571,-0.0320551888075009,0.109380940662061,-0.293060094505287,0.769476218235588,0.999943348908314
"LOC107986856",104.303298516449,-0.0474094594665675,0.108564762588575,-0.436692885759202,0.662334089344508,0.999943348908314
"TBC1D32",107.221541142423,-0.0377070018519107,0.116016518187619,-0.325014079382489,0.745170415882701,0.999943348908314
"LOC107985324",109.071919658059,0.00558292798774695,0.112345195775081,0.0496944079293268,0.960365912781449,0.999943348908314
"LOC124900304",114.161932660466,-0.049710025929998,0.107952498382972,-0.460480550933124,0.645171328506663,0.999943348908314
"ERMAP",115.215856533273,-0.0394828141871361,0.106470999674266,-0.370831628405186,0.710762942264124,0.999943348908314
"LOC101927164",108.889667405048,-0.0282336451535175,0.113114287108608,-0.249602820962913,0.802894516816528,0.999943348908314
"LAMC1",106.010736511139,-0.0538294473415482,0.114108538453234,-0.471738995794865,0.637113099110928,0.999943348908314
"OR10G5P",110.58511941862,0.0041678771728802,0.113138290046483,0.0368387852703787,0.970613548850692,0.999943348908314
"LOC105379332",115.524601720324,-0.0202982487958146,0.10513535094951,-0.19306777989035,0.84690588580943,0.999943348908314
"ANKS4B",103.586086338775,-0.0374664820668074,0.110042172662801,-0.340473848890779,0.733499713252086,0.999943348908314
"POLR1B",111.405411191682,-0.002819849225006,0.112515926315791,-0.0250617785173959,0.980005686923771,0.999943348908314
"LOC100420580",108.227406307026,0.0237066759830016,0.111350819456344,0.212900777010411,0.831404356310392,0.999943348908314
"LOC100132154",108.54318946941,-0.00885568318404059,0.108992825578769,-0.0812501477690436,0.935243019159823,0.999943348908314
"LOC124900694",113.619954750576,-0.0081931297700986,0.108608658526176,-0.0754371693866742,0.939866886555259,0.999943348908314
"LOC107984471",111.355390530319,0.00751998446088588,0.110106367417735,0.0682974530651406,0.945548851556447,0.999943348908314
"LOC112268169",113.682833195019,-0.0616120386173005,0.110550260895563,-0.557321512569792,0.577307780099646,0.999943348908314
"LOC124909018",105.216446985188,0.00233346110348371,0.108136123441949,0.0215789232054022,0.982783846462799,0.999943348908314
"RERE-AS1",122.80182408341,-0.0191322453342251,0.0976639719598561,-0.195898701950083,0.844689453278418,0.999943348908314
"LOC110120615",107.168065815421,0.0133392253635099,0.111114330420259,0.120049549982059,0.904443896540766,0.999943348908314
"LOC105373288",119.25022639615,-0.0474970580084568,0.107333042229658,-0.442520374171714,0.658112690238623,0.999943348908314
"LOC124908700",107.279979994467,-0.0430821683824036,0.109283390887783,-0.394224300988631,0.693415445849015,0.999943348908314
"LOC126806129",105.907209016507,0.032967699269557,0.109344361762869,0.301503422197963,0.763030640812267,0.999943348908314
"LOC100132179",111.205716971829,-0.0307999643781784,0.10900528847078,-0.282554771518582,0.777518155041418,0.999943348908314
"LOC107987392",99.3395470242932,-0.0272438912363973,0.116598601914159,-0.233655385134502,0.815252526507947,0.999943348908314
"LOC124907875",110.690183348214,-0.0218421145560615,0.108823408512996,-0.200711545930425,0.840924131088624,0.999943348908314
"RNU6-711P",118.121512693243,0.00574479884075186,0.10341871673058,0.055548927915223,0.955701151254961,0.999943348908314
"LOC107985380",115.541987749022,0.0070833957725596,0.105978502435893,0.0668380436574329,0.946710636651512,0.999943348908314
"SNORD116-24",105.328804808308,-0.0306490390789441,0.108397610520981,-0.282746445531766,0.777371209941989,0.999943348908314
"UNC80",114.901750250378,0.0186327938376765,0.108209815652485,0.172191346277825,0.86328710094109,0.999943348908314
"MCEMP1",116.935950539652,-0.00132132987092993,0.105734406907228,-0.012496687781956,0.99002934527316,0.999943348908314
"LOC111822952",106.046949836693,-0.0647617444201933,0.108185816879829,-0.598615847141311,0.549429085935665,0.999943348908314
"HEATR6-DT",115.554504735857,-0.0475057275107964,0.107860328746943,-0.440437444078742,0.65962031030005,0.999943348908314
"LOC107984404",112.705380996827,-0.00343593026102989,0.108371769365234,-0.0317050305735078,0.974707283087547,0.999943348908314
"PDS5A",106.744752200755,-0.0340626987885501,0.120487183766724,-0.282708066730974,0.777400632055183,0.999943348908314
"LOC112533673",107.783236807909,-0.0122391860112652,0.111489946433221,-0.109778382740511,0.912585135484423,0.999943348908314
"VN1R38P",112.13596621468,-0.0123250954668847,0.118815558544599,-0.103733009530551,0.917381230140296,0.999943348908314
"S100A7P1",105.994797967174,0.0111900716684229,0.111239000441311,0.100594859932481,0.91987207718883,0.999943348908314
"LOC124901891",111.205054455273,-0.0256402774442159,0.112804208895727,-0.227298942966899,0.820191294989609,0.999943348908314
"TOX3",113.549056335221,-0.0434211955583025,0.107252827920198,-0.404848957368379,0.685588539659668,0.999943348908314
"LRRC55",113.097489168674,-0.0323899322010786,0.110317882222904,-0.293605456780187,0.769059405570771,0.999943348908314
"LOC123924900",99.7335165250013,0.0350913380773694,0.120354301682121,0.291566961769696,0.770617739006438,0.999943348908314
"LOC121740690",108.586787224193,-0.0194625333560366,0.109252956771912,-0.178141937125497,0.85861150766903,0.999943348908314
"CLUHP3",110.08884486398,-0.0203994947227804,0.112032227044807,-0.182085952059327,0.855515273072501,0.999943348908314
"LOC791091",115.063958203006,-0.00427785313171684,0.107388142813207,-0.0398354326618521,0.968224327461311,0.999943348908314
"HSPC102",109.208678450373,-0.0153112934226343,0.170366739204037,-0.0898725507934794,0.928388494153762,0.999943348908314
"MTCYBP4",117.025528751359,-0.0212170278555408,0.10365562742823,-0.204687660303163,0.837816161942225,0.999943348908314
"LOC124908340",116.151324826775,-0.0537251295202876,0.106813792486412,-0.502979327572534,0.614978806440784,0.999943348908314
"RPS15AP34",111.105424934649,-0.00487985916388152,0.11147497283458,-0.0437753788119135,0.965083453127458,0.999943348908314
"LOC105376032",113.241093630228,-0.0402210206613617,0.109798457490035,-0.366316809733071,0.714128687686389,0.999943348908314
"LOC107986558",113.333925420457,-0.0152230738401605,0.108718524895333,-0.140022814463461,0.888641964629963,0.999943348908314
"LOC108175349",106.07419148397,-0.00529492839306847,0.121711385023287,-0.0435039695921248,0.965299800246794,0.999943348908314
"RN7SL76P",101.702525067859,0.0150375246216354,0.113374130000862,0.132636295612775,0.894481026260821,0.999943348908314
"LOC113175007",109.425494100315,-0.0318736255992223,0.112029371613214,-0.284511330736259,0.776018551999309,0.999943348908314
"TAF10",103.902200140552,0.0142251449120673,0.113752700655637,0.125053249989475,0.900481393774769,0.999943348908314
"RN7SL617P",113.858222352372,-0.0240868410882929,0.106824239425203,-0.225481044544747,0.821605069977041,0.999943348908314
"ANAPC1P6",115.610052963721,-0.0352297466660662,0.105044366046124,-0.335379687575031,0.737338688556066,0.999943348908314
"SPART",112.28221108632,-0.0255757499555118,0.108801131906705,-0.235068785657879,0.814155345363558,0.999943348908314
"LOC123497949",106.098065700384,-0.0513128068659739,0.108728917463287,-0.471933392359027,0.63697433240244,0.999943348908314
"MIR100",115.843569387286,0.0138309333525789,0.106505543658681,0.12986115912335,0.896676274535099,0.999943348908314
"LOC101927942",116.154471527205,-0.0263422720260714,0.111337081343694,-0.236599268708632,0.812967687582906,0.999943348908314
"RNU6-896P",108.329250856229,-0.00301082914817272,0.111799803015594,-0.0269305407251278,0.978515134370274,0.999943348908314
"LOC124905142",105.709807411509,0.00371541935109548,0.110025497170417,0.0337687122225925,0.9730615857387,0.999943348908314
"PARG",113.813282043588,-0.0138996311395586,0.109701710380518,-0.126703868985684,0.899174783513847,0.999943348908314
"NEMP1",105.627670964486,-0.0287046048304802,0.11150564984517,-0.257427357899243,0.796848885787197,0.999943348908314
"LOC110120933",105.785092581437,0.0117507371738564,0.109571514067195,0.107242628468657,0.914596497784248,0.999943348908314
